recipe_urls,recipe_name,ingredients,ingredients_parsed
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-cuire-viande-rouge.php,Comment bien cuire une viande rouge,"['1 600 g de viande de bœuf', ""2 2 cuillères à soupe d'huile"", '3 sel', '4 poivre']",viande boeuf cuilleres a soupe sel poivre
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-faire-cuire-feuilletage.php,Comment bien faire cuire un feuilletage,"['1 250 g de Pâte feuilletée', '2 30 g de sucre en poudre']",pate feuilletee sucre poudre
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-garnir-un-moule-a-tarte.php,Comment bien garnir un moule à tarte,['1 350 g de Pâte sablée'],pate sablee
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-griller-saumon.php,Comment bien griller du saumon,['1 4 filets de saumon'],filet saumon
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-repartir-preparation.php,Comment bien répartir une préparation,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-utiliser-gousse-vanille.php,Comment bien utiliser une gousse de vanille,['1 1 gousse de vanille'],gousse vanille
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-utiliser-poche-douille.php,Comment bien utiliser une poche à douille,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-casser-tablette-chocolat-petits-morceaux.php,Comment casser une tablette de chocolat en petits morceaux,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-chauffer-assiettes.php,Comment chauffer des assiettes,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-congeler-des-prunes.php,Comment congeler des prunes,['1 1 kg de prunes'],kg prune
https://cuisine-facile.com/trucs_astuces/recette-comment-cuire-grenaille-pommes-terre.php,Comment cuire de la grenaille de pommes de terre,"['1 1 kg de pommes de terre', ""2 4 cuillères à soupe d'huile"", '3 2 feuilles de laurier', '4 2 brins de thym', ""5 2 gousses d'ail"", '6 sel', '7 poivre']",kg pommes terre cuilleres a soupe feuilles laurier brins thym gousses sel poivre
https://cuisine-facile.com/trucs_astuces/recette-comment-cuire-lardons-sans-quils-amenent-trop-gras.php,Comment cuire des lardons sans qu'ils amènent trop de gras,['1 200 g de lardons'],lardons
https://cuisine-facile.com/trucs_astuces/recette-comment-cuire-riz-rice-cooker.php,Comment cuire du riz au rice-cooker,"['1 400 g de riz', ""2 750 ml d'eau"", '3 sel', '4 1 noix de beurre (facultatif)']",riz sel noix beurre
https://cuisine-facile.com/trucs_astuces/recette-comment-cuire-fond-tarte-seul.php,Comment cuire un fond de tarte seul,['1 250 g de Pâte sablée'],pate sablee
https://cuisine-facile.com/trucs_astuces/recette-comment-cuire-viande-cuisson-lente.php,Comment cuire une viande en cuisson lente,"['1 1 kg de viande de bœuf', '2 1 carotte', '3 1 échalote', '4 2 feuilles de laurier', '5 2 feuilles de sauge', ""6 1 gousse d'ail"", '7 500 ml de vin rouge', '8 sel', '9 poivre']",kg viande boeuf carotte echalote feuilles laurier feuilles sauge gousse vin sel poivre
https://cuisine-facile.com/trucs_astuces/recette-comment-degraisser-jus-viande.php,Comment dégraisser un jus de viande ?,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-empecher-fruits-legumes-epluches-noircir.php,Comment empêcher des fruits ou des légumes épluchés de noircir,['1 2 g de vitamine C'],vitamine
https://cuisine-facile.com/trucs_astuces/recette-comment-empecher-beurre-bruler-cuisson.php,Comment empêcher le beurre de brûler à la cuisson,"['1 1 noix de beurre', ""2 1 cuillère à soupe d'huile""]",noix beurre cuillere a soupe
https://cuisine-facile.com/trucs_astuces/recette-comment-empecher-feuille-glisser-sur-plaque.php,Comment empêcher une feuille de glisser sur la plaque,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-eplucher-monder-des-pistaches.php,Comment éplucher (monder) des pistaches,['1 125 g de pistaches'],pistaches
https://cuisine-facile.com/trucs_astuces/recette-comment-eplucher-des-tomates-a-la-flamme.php,Comment éplucher des tomates à la flamme,['1 4 tomates'],tomates
https://cuisine-facile.com/trucs_astuces/recette-comment-eplucher-facilement-les-gousses-dail.php,Comment éplucher facilement les gousses d'ail,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-etaler-pate-tarte.php,Comment étaler une pâte à tarte,['1 300 g de Pâte sablée'],pate sablee
https://cuisine-facile.com/trucs_astuces/recette-comment-extraire-jus-fruits-passion.php,Comment extraire le jus de fruits de la passion,['1 500 g de fruits de la passion'],fruit passion
https://cuisine-facile.com/trucs_astuces/recette-comment-chauffer-lait-sans-faire-attacher-casserole.php,Comment faire chauffer du lait sans faire attacher le fond de la casserole,"[""1 1 cuillère à soupe d'eau"", '2 250 ml de lait']",cuillere a soupe lait
https://cuisine-facile.com/trucs_astuces/recette-comment-faire-fleur-sel.php,Comment faire de la fleur de sel,"[""1 500 ml d'eau de mer""]",mer
https://cuisine-facile.com/trucs_astuces/recette-comment-faire-decors-pate-damandes.php,Comment faire des décors en pâte d'amandes,"[""1 200 g de Pâte d'amande"", '2 1 cuillère à soupe de sucre glace']",pate cuillere a soupe sucre glace
https://cuisine-facile.com/trucs_astuces/recette-comment-faire-des-fonds-de-tartelettes.php,Comment faire des fonds de tartelettes,"['1 300 g de Pâte sablée', '2 20 g de dorure']",pate sablee dorure
https://cuisine-facile.com/trucs_astuces/recette-comment-faire-ravioli.php,Comment faire des ravioli,['1 300 g de Pâte pour pâtes fraiches'],pate pate fraiches
https://cuisine-facile.com/trucs_astuces/recette-comment-garder-tarte-croustillante.php,Comment garder une tarte croustillante,['1 50 g de chocolat blanc'],chocolat blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-incorporer-blancs-oeufs-battus-preparation.php,Comment incorporer des blancs d'oeufs battus en neige à une préparation,"[""1 150 g de blanc d'œuf""]",blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-limiter-mauvaise-haleine-consommation-ail.php,Comment limiter l'haleine de cow-boy après la consommation d'ail,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-luter-cocotte-terrine.php,Comment luter une cocotte ou terrine,"['1 250 g de farine', ""2 100 g d'eau"", '3 5 g de sel fin', ""4 1 cuillère à soupe d'herbes de Provence (facultatif)"", '5 25 g de dorure (facultatif)']",farine sel fin cuillere a soupe provence dorure
https://cuisine-facile.com/trucs_astuces/recette-comment-peler-vif-ananas.php,Comment peler à vif un ananas,['1 1 ananas'],ananas
https://cuisine-facile.com/trucs_astuces/recette-comment-peler-vif-fruit.php,Comment peler à vif un fruit,['1 1 pamplemousse'],pamplemousse
https://cuisine-facile.com/trucs_astuces/recette-comment-eplucher-pocher-peches.php,Comment pocher des pêches,"['1 4 pêches', '2 Sirop à pocher']",peches sirop a pocher
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-loseille.php,Comment préparer de l'oseille,"[""1 300 g d'oseille"", '2 1 cuillère à soupe de vinaigre blanc']",cuillere a soupe vinaigre blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-de-la-dorure.php,Comment préparer de la dorure,['1 3 œufs'],oeufs
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-mache.php,Comment préparer de la mâche,"['1 300 g de mâche', '2 1 cuillère à soupe de vinaigre blanc']",mache cuillere a soupe vinaigre blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-rhubarbe.php,Comment préparer de la rhubarbe,['1 750 g de rhubarbe'],rhubarbe
https://cuisine-facile.com/trucs_astuces/recette-preparer-artichaut-violets.php,Comment préparer des artichaut violets,"['1 1 artichaut violets', '2 ½ citron']",artichaut violet citron
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-asperges.php,Comment préparer des asperges,"[""1 250 g d'asperges""]",
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-brocolis.php,Comment préparer des brocolis,"['1 1 brocoli', '2 2 cuillères à soupe de vinaigre blanc', '3 2 cuillères à soupe de gros sel']",brocoli cuilleres a soupe vinaigre blanc cuilleres a soupe gros sel
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-carottes.php,Comment préparer des carottes,['1 4 carottes'],carottes
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-des-choux-de-bruxelles.php,Comment préparer des choux de Bruxelles,['1 600 g de choux de Bruxelles'],chou bruxelles
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-concombres.php,Comment préparer des concombres,"['1 1 concombre', '2 1 petite cuillère de sel fin (facultatif)']",concombre cuillere sel fin
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-copeaux-chocolat.php,Comment préparer des copeaux de chocolat,['1 100 g de chocolat noir'],chocolat noir
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-coques.php,Comment préparer des coques,"['1 1 kg de coques', '2 1 échalote', '3 1 brin de persil', '4 10 g de beurre', '5 100 ml de vin blanc sec', '6 poivre']",kg coques echalote brin persil beurre vin blanc sec poivre
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-courgettes.php,Comment préparer des courgettes,['1 2 courgettes'],courgette
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-endives.php,Comment préparer des endives,"['1 5 endives', '2 gros sel', '3 eau']",endive gros sel eau
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-epinards.php,Comment préparer des épinards,"[""1 1 kg d'épinards frais"", '2 20 g de beurre', '3 gros sel', '4 sel', '5 poivre']",kg beurre gros sel sel poivre
https://cuisine-facile.com/trucs_astuces/recette-comment-bien-nettoyer-poireaux.php,Comment préparer des poireaux,['1 1 poireau'],poireau
https://cuisine-facile.com/trucs_astuces/recette-comment-eplucher-tomates.php,Comment préparer des tomates,['1 4 tomates'],tomates
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-chou.php,Comment préparer du chou,"['1 1 chou vert', '2 1 cuillère à soupe de vinaigre blanc']",chou vert cuillere a soupe vinaigre blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-choux-romanesco.php,Comment préparer du chou romanesco,"['1 1 chou romanesco', '2 1 cuillère à soupe de vinaigre blanc']",chou romanesco cuillere a soupe vinaigre blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-chou-fleur.php,Comment préparer du chou-fleur,['1 1 chou-fleur'],chou fleur
https://cuisine-facile.com/trucs_astuces/recette-comment-eplucher-avocat.php,Comment préparer un avocat,['1 1 avocat'],avocat
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-bain-marie.php,Comment préparer un bain-marie,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-un-celeri-rave.php,Comment préparer un céleri rave,['1 1 céleri-rave'],celeri rave
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-oignon-echalote.php,Comment préparer un oignon ou une échalote,['1 1 oignon'],oignon
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-potiron-potimarron.php,Comment préparer un potiron-potimarron,['1 1 potimarron'],potimarron
https://cuisine-facile.com/trucs_astuces/recette-comment-preparer-salade.php,Comment préparer une salade,"['1 1 salade verte', '2 1 cuillère à soupe de vinaigre blanc']",salade verte cuillere a soupe vinaigre blanc
https://cuisine-facile.com/trucs_astuces/recette-comment-rehydrater-champignons.php,Comment réhydrater des champignons ?,"['1 50 g de morilles séchées', '2 eau']",morilles sechees eau
https://cuisine-facile.com/trucs_astuces/recette-comment-saupoudrer-quelque-chose.php,Comment saupoudrer quelque chose,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-savoir-si-gateau-est-bien-cuit.php,Comment savoir si un gâteau est bien cuit ?,[],
https://cuisine-facile.com/trucs_astuces/recette-comment-utiliser-gelatine.php,Comment utiliser de la gélatine,"['1 1 feuille de gélatine', '2 eau']",feuille gelatine eau
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-ajouter-raisins-secs-tel-quels.php,Il ne faut pas ajouter des raisins secs tel quels,['1 100 g de raisins secs'],raisin sec
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-ajouter-tel-que-cube-bouillon.php,Il ne faut pas ajouter tel que un cube de bouillon,['1 1 cube de bouillon de volaille'],cube bouillon volaille
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-faire-tremper-les-fraises-dans-leau.php,Il ne faut pas faire tremper les fraises dans l'eau,['1 400 g de fraises'],fraise
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-fouetter-pleine-vitesse-jaunes-doeufs.php,Il ne faut pas fouetter à pleine vitesse des jaunes d'oeufs,[],
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-jeter-les-noyaux-dabricots.php,Il ne faut pas jeter les noyaux d'abricots,[],
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-laisser-jaunes-doeufs-contact-sucre.php,Il ne faut pas laisser des jaunes d'oeufs au contact du sucre,"[""1 3 jaunes d'œuf"", '2 50 g de sucre en poudre']",jaunes sucre poudre
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-mettre-barquette-alu-direct-dans-four.php,Il ne faut pas mettre une barquette alu direct dans le four,[],
https://cuisine-facile.com/trucs_astuces/recette-faut-pas-pousser-avec-fil-dun-couteau.php,Il ne faut pas pousser avec le fil d'un couteau,[],
https://cuisine-facile.com/trucs_astuces/recette-la-cuisson-sucre.php,La cuisson du sucre,"['1 200 g de sucre en poudre', ""2 3 cuillères à soupe d'eau"", '3 5 gouttes de jus de citron']",sucre poudre cuilleres a soupe gouttes jus citron
https://cuisine-facile.com/monde/recette-beignets-epinards.php,Beignets aux épinards,"['1 1 oignon', ""2 250 g d'épinards cuits"", ""3 2 cuillères à soupe d'huile d'olive"", '4 1 œuf', '5 150 g de farine de pois-chiche', '6 estragon', '7 coriandre', '8 150 g de yaourt grec', '9 sel', '10 poivre']",oignon cuits cuilleres a soupe oeuf farine poi chiche estragon coriandre yaourt grec sel poivre
https://cuisine-facile.com/monde/recette-brownie.php,Brownie,"['1 200 g de noix de pécan', '2 300 g de chocolat noir', '3 300 g de beurre', ""4 200 g d'œuf ( Comment faire pour... )"", '5 240 g de sucre de canne', '6 200 g de farine']",noix pecan chocolat noir beurre comment faire sucre canne farine
https://cuisine-facile.com/monde/recette-ceviche-mexicain.php,Ceviche Mexicain,"['1 1 avocat', '2 2 tomates', '3 2 citrons vert', '4 ½ citron vert', '5 1 oignon', '6 1 bouquet de coriandre', '7 200 g de filet de poisson', ""8 2 cuillères à soupe d'huile d'olive"", ""9 2 cuillères à soupe d'huile d'olive"", '10 1 cuillère à soupe de vinaigre', '11 sel', '12 poivre', '13 5 gouttes de Tabasco']",avocat tomates citron vert citron vert oignon bouquet coriandre filet poisson cuilleres a soupe cuilleres a soupe cuillere a soupe vinaigre sel poivre gouttes tabasco
https://cuisine-facile.com/monde/recette-chorba.php,Chorba,"['1 1 oignon', ""2 2 gousses d'ail"", '3 3 carottes', '4 2 navets', '5 300 g de chou-fleur', '6 200 g de filet de poulet', ""7 5 cuillères à soupe d'huile d'olive"", ""8 30 g d'épices à couscous"", '9 70 g de concentré de tomate', ""10 1 litre 500 ml d'eau"", '11 150 g de pois chiche en boite', '12 150 g de vermicelles', '13 coriandre', '14 1 citron', '15 sel', '16 poivre']",oignon gousses carottes navets chou fleur filet poulet cuilleres a soupe a couscous concentre tomate litre poi chiche boite vermicelles coriandre citron sel poivre
https://cuisine-facile.com/monde/recette-colcannon.php,Colcannon,"['1 500 g de chou vert', '2 250 g de saucisse', ""3 100 g d'oignon nouveau"", '4 50 g de beurre', '5 700 g de purée de pommes de terre', '6 ciboulette', '7 sel', '8 poivre']",chou vert saucisse nouveau beurre puree pommes terre ciboulette sel poivre
https://cuisine-facile.com/monde/recette-coleslaw.php,Coleslaw,"['1 300 g de chou vert', '2 300 g de carotte', '3 4 cuillères à soupe de Mayonnaise', '4 1 oignon']",chou vert carotte cuilleres a soupe mayonnaise oignon
https://cuisine-facile.com/monde/recette-cranachan.php,Cranachan,"['1 150 g de framboises', '2 2 cuillères à soupe de sucre en poudre', '3 2 cuillères à soupe de whisky', ""4 100 g de flocons d'avoine"", '5 4 cuillères à soupe de sucre en poudre', '6 200 ml de crème Chantilly', '7 200 ml de whisky', '8 100 ml de miel']",framboise cuilleres a soupe sucre poudre cuilleres a soupe whisky flocons cuilleres a soupe sucre poudre creme chantilly whisky miel
https://cuisine-facile.com/monde/recette-crevettes-vietnamiennes.php,Crevettes vietnamiennes,"['1 400 g de crevettes', '2 1 brin de thym', '3 1 échalote', '4 1 petite cuillère de gingembre', '5 2 cuillères à soupe de coriandre', '6 10 g de piment', ""7 2 gousses d'ail"", '8 2 cuillères à soupe de sauce soja', ""9 2 cuillères à soupe d'eau"", '10 2 cuillères à soupe de Nuoc mam (sauce de poisson Vietnamienne)', '11 1 citron vert', ""12 3 cuillères à soupe d'huile de sésame"", '13 poivre']",crevettes brin thym echalote cuillere gingembre cuilleres a soupe coriandre piment gousses cuilleres a soupe sauce soja cuilleres a soupe cuilleres a soupe nuoc mam poisson citron vert cuilleres a soupe sesame poivre
